10/13/2010 0:00,0,0,24.6,2,1,1.664414,21.5,35
10/13/2010 0:01,0,0,24.6,2,1,1.673728,21.5,34
10/13/2010 0:02,0,0,24.6,2,1,1.673728,22,34
10/13/2010 0:03,0,0,24.6,2,1,1.673728,22,34
10/13/2010 0:04,0,0,24.6,2,1,1.664414,22,34
10/13/2010 0:05,0,0,24.6,2,1,1.673728,22,33
10/13/2010 0:06,0,0,24.6,2,1,1.673728,22,32
10/13/2010 0:07,0,0,24.6,2,1,1.673728,21,31
10/13/2010 0:08,0,0,24.6,2,1,1.664414,20.5,32
10/13/2010 0:09,0,0,24.6,2,1,1.664414,20,32
10/13/2010 0:10,0,0,24.6,2,1,1.664414,19.5,33
10/13/2010 0:11,0,0,24.6,2,1,1.654799,19,34
10/13/2010 0:12,0,0,24.6,2,1,1.664414,19,38
10/13/2010 0:13,0,0,24.4,2,1,1.673728,19,39
10/13/2010 0:14,0,0,24.4,2,1,1.645485,19.5,39
10/13/2010 0:15,0,0,24.4,2,1,1.664414,19.5,38
10/13/2010 0:16,0,0,24.4,2,1,1.6507951,20,37
10/13/2010 0:17,0,0,24.4,2,1,1.645485,20.5,37
10/13/2010 0:18,0,0,24.4,2,1,1.673728,20.5,36
10/13/2010 0:19,0,0,24.4,2,1,1.673728,20.5,36
10/13/2010 0:20,0,0,24.4,2,1,1.673728,21,35
10/13/2010 0:21,0,0,24.4,2,1,1.6507951,21,35
10/13/2010 0:22,0,0,24.4,2,1,1.673728,21,35
10/13/2010 0:23,0,0,24.4,2,1,1.673728,21.5,35
10/13/2010 0:24,0,0,24.4,2,1,1.673728,21.5,34
10/13/2010 0:25,0,0,24.4,2,1,1.664414,21.5,34
10/13/2010 0:26,0,0,24.4,2,1,1.673728,21.5,34
10/13/2010 0:27,0,0,24.4,2,1,1.664414,22,34
10/13/2010 0:28,0,0,24.4,2,1,1.664414,22,33
10/13/2010 0:29,0,0,24.4,2,1,1.664414,22,33
10/13/2010 0:30,0,0,24.4,2,1,1.654799,22,33
